time,pressure,class
153.396111,99.035592,0
153.854722,96.132076,0
154.283889,100.971269,0
154.823056,107.74614,0
155.182778,107.74614,0
155.206389,110.649657,0
155.806667,114.521012,0
156.217778,114.521012,0
156.226111,109.681818,0
156.649722,101.939108,0
157.064722,98.067753,0
157.476389,96.132076,0
158.084722,103.874786,0
158.493889,107.74614,0
159.013056,111.617495,0
159.924444,107.74614,0
160.201111,102.906947,0
160.399444,100.003431,0
160.830556,98.067753,0
161.174722,96.132076,0
161.392778,98.067753,0
161.816389,104.842624,0
162.199167,108.713979,0
162.485833,110.649657,0
163.087778,114.521012,0
163.439444,109.681818,0
163.825,102.906947,0
164.416667,98.067753,0
164.820833,96.132076,0
165.228611,102.906947,0
165.851667,108.713979,0
166.276667,111.617495,0
166.841944,114.521012,0
167.207222,105.810463,0
167.4725,101.939108,0
167.896944,98.067753,0
168.325278,96.132076,0
168.883611,103.874786,0
169.281667,107.74614,0
169.854167,112.585334,0
170.244722,114.521012,0
170.990556,102.906947,0
171.542778,98.067753,0
172.080833,96.132076,0
172.38,101.939108,0
172.799722,107.74614,0
173.213056,110.649657,0
173.459167,112.585334,0
173.673333,113.553173,0
174.057222,115.48885,0
174.4125,104.842624,0
174.658611,101.939108,0
175.029167,99.035592,0
175.433611,96.132076,0
175.808333,99.035592,0
176.208333,104.842624,0
176.455,107.74614,0
176.814167,110.649657,0
177.174167,112.585334,0
177.405278,114.521012,0
177.635833,115.48885,0
178.066944,104.842624,0
178.468333,100.003431,0
178.903889,97.099915,0
179.28,96.132076,0
179.846111,105.810463,0
180.301111,109.681818,0
180.868333,113.553173,0
181.293611,113.553173,0
181.846944,101.939108,0
182.256389,99.035592,0
182.675,96.132076,0
184.336389,113.553173,0
184.856389,115.48885,0
185.268056,104.842624,0
185.663611,100.003431,0
186.070833,97.099915,0
186.515,97.099915,0
187.0575,105.810463,0
187.476111,109.681818,0
187.890556,112.585334,0
188.818056,105.810463,0
189.2175,100.003431,0
189.460278,99.035592,0
189.847778,96.132076,0
190.273889,100.003431,0
190.846667,107.74614,0
191.222778,110.649657,0
191.475556,112.585334,0
191.861389,114.521012,0
192.187778,114.521012,0
192.237778,109.681818,0
192.476111,104.842624,0
192.860278,100.003431,0
193.230556,98.067753,0
193.449167,97.099915,0
193.836389,99.035592,0
194.213889,104.842624,0
194.475833,107.74614,0
194.673889,109.681818,0
195.0075,111.617495,0
195.915833,107.74614,0
196.270278,101.939108,0
196.838889,98.067753,0
197.224722,96.132076,0
197.453611,99.035592,0
197.817778,104.842624,0
198.153889,108.713979,0
198.438056,110.649657,0
198.819722,113.553173,0
199.159167,114.521012,0
199.396389,110.649657,0
199.674444,104.842624,0
200.074167,100.003431,0
200.419722,98.067753,0
200.824167,96.132076,0
201.205,101.939108,0
201.475,105.810463,0
201.829167,108.713979,0
202.2125,111.617495,0
202.459722,113.553173,0
202.840556,115.48885,0
203.842222,99.035592,0
204.216111,97.099915,0
204.483611,95.164237,0
204.890833,102.906947,0
205.284167,107.74614,0
205.831389,111.617495,0
206.257778,114.521012,0
206.989167,102.906947,0
207.607778,98.067753,0
208.148889,97.099915,0
208.484167,103.874786,0
208.853611,107.74614,0
209.303611,111.617495,0
209.874722,114.521012,0
210.325556,107.74614,0
210.876389,100.003431,0
211.301944,97.099915,0
211.817222,99.035592,0
212.228889,105.810463,0
212.528056,108.713979,0
213.091111,112.585334,0
213.451944,114.521012,0
213.853889,108.713979,0
214.314167,100.971269,0
214.920833,97.099915,0
215.898611,105.810463,0
216.276111,105.810463,0
216.284722,109.681818,0
216.874167,113.553173,0
217.287778,115.48885,0
217.85,101.939108,0
218.216111,99.035592,0
218.470833,97.099915,0
218.955833,97.099915,0
219.539444,106.778302,0
220.051111,110.649657,0
220.440556,113.553173,0
220.807222,115.48885,0
221.230833,104.842624,0
221.498056,101.939108,0
221.861389,99.035592,0
222.229444,97.099915,0
222.431389,95.164237,0
222.651944,100.003431,0
223.094167,106.778302,0
223.49,109.681818,0
223.871111,112.585334,0
224.287222,114.521012,0
224.819444,104.842624,0
225.3925,99.035592,0
225.812778,97.099915,0
226.180556,98.067753,0
226.472778,103.874786,0
226.853333,107.74614,0
227.247222,110.649657,0
227.454722,112.585334,0
227.833611,114.521012,0
228.203889,109.681818,0
228.461944,104.842624,0
228.863611,100.003431,0
229.256389,97.099915,0
229.551389,96.132076,0
230.06,102.906947,0
230.527778,108.713979,0
231.008889,111.617495,0
231.914167,107.74614,0
232.287222,101.939108,0
232.870833,97.099915,0
233.247778,95.164237,0
233.495278,100.971269,0
233.876667,105.810463,0
234.281111,109.681818,0
234.811389,112.585334,0
235.198333,114.521012,0
235.480556,107.74614,0
235.850278,101.939108,0
236.24,98.067753,0
236.4675,97.099915,0
236.864444,96.132076,0
237.236111,102.906947,0
237.496667,106.778302,0
237.874722,109.681818,0
238.266667,112.585334,0
238.514444,114.521012,0
238.878056,114.521012,0
239.292222,103.874786,0
239.909444,98.067753,0
240.275556,96.132076,0
240.509444,97.099915,0
240.891667,103.874786,0
241.262778,107.74614,0
241.504167,109.681818,0
241.895278,112.585334,0
242.249167,114.521012,0
242.476944,114.521012,0
242.975,102.906947,0
243.572778,98.067753,0
244.024722,96.132076,0
244.220833,99.035592,0
244.505,103.874786,0
244.866389,107.74614,0
245.236667,110.649657,0
245.449167,112.585334,0
245.857778,114.521012,0
246.207778,110.649657,0
246.464444,104.842624,0
246.876111,100.003431,0
247.228889,98.067753,0
247.501667,96.132076,0
247.913056,100.971269,0
248.2725,105.810463,0
248.487778,107.74614,0
248.885278,111.617495,0
249.231111,113.553173,0
249.452778,114.521012,0
249.869444,108.713979,0
250.266111,101.939108,0
250.550556,99.035592,0
251.05,96.132076,0
251.482222,96.132076,0
251.812778,105.810463,0
252.228889,109.681818,0
252.503333,109.681818,0
252.508056,111.617495,0
252.927222,114.521012,0
255.106111,100.971269,0
256.070278,110.649657,0
256.479444,113.553173,0
256.870556,115.48885,0
257.307222,103.874786,0
257.864444,99.035592,0
258.248889,96.132076,0
258.518333,97.099915,0
258.898056,103.874786,0
259.272222,107.74614,0
259.564444,110.649657,0
260.08,113.553173,0
260.554167,112.585334,0
261.102778,101.939108,0
597.113611,175.494851,2
597.474167,173.559173,2
597.905833,164.848625,2
598.287222,164.848625,2
598.313333,158.073754,2
598.885278,150.331044,2
599.268056,145.491851,2
599.546111,145.491851,2
599.551111,142.588334,2
599.811389,142.588334,2
600.063611,137.749141,2
600.575556,133.877786,2
601.093889,133.877786,2
601.107778,130.006431,2
601.381944,130.006431,2
601.515,127.102915,2
601.906667,125.167237,2
602.266389,123.23156,2
602.500278,123.23156,2
602.508611,121.295883,2
602.798333,121.295883,2
602.9075,120.328044,2
603.215278,118.392366,2
603.807222,118.392366,2
604.068056,118.392366,2
604.183333,115.48885,2
604.561389,114.521012,2
605.0475,114.521012,2
605.486667,114.521012,2
605.495833,113.553173,2
605.833056,113.553173,2
605.885278,112.585334,2
606.339722,111.617495,2
606.848056,111.617495,2
606.858889,109.681818,2
607.149167,109.681818,2
607.294167,109.681818,2
607.855278,108.713979,2
608.207778,108.713979,2
608.214444,107.74614,2
608.434444,107.74614,2
608.464722,107.74614,2
608.818333,106.778302,2
609.210833,106.778302,2
609.466667,106.778302,2
609.479444,106.778302,2
609.833056,106.778302,2
609.888889,105.810463,2
610.306111,105.810463,2
610.884167,105.810463,2
610.891111,105.810463,2
611.148056,105.810463,2
611.259167,104.842624,2
611.480556,104.842624,2
611.879167,104.842624,2
612.230278,104.842624,2
612.467222,103.874786,2
612.504167,103.874786,2
612.864722,103.874786,2
613.258611,102.906947,2
613.486111,102.906947,2
613.873333,102.906947,2
613.883611,102.906947,2
614.161667,102.906947,2
614.302778,101.939108,2
614.920278,101.939108,2
615.185833,101.939108,2
615.210556,101.939108,2
615.5775,101.939108,2
615.743889,100.971269,2
616.858333,100.971269,2
618.085556,100.971269,2
618.119167,100.003431,2
618.486389,99.035592,2
618.849167,99.035592,2
619.219722,99.035592,2
619.226389,99.035592,2
619.562222,98.067753,2
620.055,98.067753,2
620.506111,98.067753,2
620.906944,97.099915,2
621.3125,97.099915,2
621.916667,97.099915,2
622.325278,96.132076,2
622.916111,96.132076,2
623.285556,96.132076,2
623.527222,96.132076,2
623.918889,95.164237,2
624.253889,95.164237,2
624.530556,95.164237,2
624.8725,95.164237,2
625.257222,95.164237,2
625.511111,94.196398,2
625.868889,94.196398,2
626.273889,94.196398,2
626.526944,94.196398,2
626.893333,94.196398,2
627.209167,94.196398,2
628.08,93.22856,2
628.524167,93.22856,2
628.8575,93.22856,2
629.246389,93.22856,2
629.4875,93.22856,2
629.856111,92.260721,2
630.222222,92.260721,2
630.484444,92.260721,2
630.823889,92.260721,2
631.238056,92.260721,2
631.493889,92.260721,2
631.852222,92.260721,2
632.2375,92.260721,2
632.490833,91.292882,2
632.883889,91.292882,2
633.281111,91.292882,2
633.510278,91.292882,2
633.898333,91.292882,2
634.142222,91.292882,2
634.259444,91.292882,2
634.467222,91.292882,2
634.863056,91.292882,2
635.214722,91.292882,2
635.222778,91.292882,2
635.493889,91.292882,2
635.504444,91.292882,2
635.925278,90.325044,2
636.287778,90.325044,2
636.569722,90.325044,2
636.583056,90.325044,2
640.188889,88.389366,2
640.526944,88.389366,2
640.937222,88.389366,2
641.256111,88.389366,2
641.909444,88.389366,2
642.286944,88.389366,2
642.529167,87.421527,2
642.919722,87.421527,2
643.467222,87.421527,2
643.915833,87.421527,2
644.264722,87.421527,2
644.501111,87.421527,2
644.921111,87.421527,2
645.343056,87.421527,2
645.916667,86.453689,2
646.349722,86.453689,2
646.938611,86.453689,2
647.278056,86.453689,2
647.538611,86.453689,2
647.894444,86.453689,2
648.296389,86.453689,2
648.543333,86.453689,2
648.891111,86.453689,2
649.301389,85.48585,2
649.55,85.48585,2
649.916111,85.48585,2
650.263333,85.48585,2
650.506944,85.48585,2
650.880278,85.48585,2
651.239444,85.48585,2
652.173611,85.48585,2
652.540278,85.48585,2
652.881944,85.48585,2
653.246944,85.48585,2
653.4925,85.48585,2
653.870278,85.48585,2
654.239167,85.48585,2
654.479444,84.518011,2
654.843333,84.518011,2
655.217778,84.518011,2
655.471389,84.518011,2
655.877222,84.518011,2
656.252222,84.518011,2
656.480556,84.518011,2
657.2425,84.518011,2
657.515556,84.518011,2
657.893889,84.518011,2
658.25,84.518011,2
658.518611,84.518011,2
658.563889,84.518011,2
658.97,84.518011,2
659.285,84.518011,2
659.516667,84.518011,2
659.859444,84.518011,2
659.872222,84.518011,2
660.285,84.518011,2
660.908056,84.518011,2
661.271111,83.550172,2
661.499722,83.550172,2
661.923611,83.550172,2
662.309444,83.550172,0
667.966944,82.582334,0
668.3375,82.582334,0
668.900556,82.582334,0
669.293056,82.582334,0
669.552778,82.582334,0
669.937778,82.582334,0
670.306389,82.582334,0
670.546944,82.582334,0
670.958889,82.582334,0
671.308056,82.582334,0
671.529167,82.582334,0
671.945278,82.582334,0
672.286389,82.582334,0
672.553611,82.582334,0
672.922778,82.582334,0
673.311944,82.582334,0
673.548056,82.582334,0
673.905278,83.550172,0
674.365278,83.550172,0
675.276389,83.550172,0
676.140556,83.550172,0
676.540833,83.550172,0
676.907222,83.550172,0
677.324444,83.550172,0
677.5625,83.550172,0
677.970833,83.550172,0
678.375278,83.550172,0
679.325,83.550172,0
679.576944,83.550172,0
679.983333,84.518011,0
680.365,84.518011,0
680.875833,84.518011,0
681.201111,84.518011,0
681.492778,84.518011,0
681.899167,84.518011,0
682.346111,84.518011,0
682.931944,84.518011,0
683.268889,84.518011,0
683.503333,84.518011,0
683.925278,84.518011,0
684.307778,84.518011,0
684.936944,84.518011,0
684.950556,84.518011,0
685.315,84.518011,0
685.525556,84.518011,0
685.934444,85.48585,0
686.303611,85.48585,0
686.311944,85.48585,0
689.930833,85.48585,0
690.351667,85.48585,0
690.939444,85.48585,0
691.313889,85.48585,0
691.924722,85.48585,0
692.297778,85.48585,0
692.542222,85.48585,0
692.94,85.48585,0
693.349167,85.48585,0
693.955278,85.48585,0
694.614167,86.453689,0
695.151111,86.453689,0
695.614167,86.453689,0
696.13,86.453689,0
696.571944,86.453689,0
696.948611,86.453689,0
697.324722,86.453689,0
697.573056,86.453689,0
697.972222,86.453689,0
698.574167,86.453689,0
698.965278,86.453689,0
699.269167,86.453689,0
700.175556,86.453689,0
700.561944,86.453689,0
700.905833,86.453689,0
701.3,86.453689,0
701.560556,86.453689,0
701.951667,86.453689,0
702.311944,86.453689,0
702.564167,86.453689,0
702.916667,86.453689,0
703.306111,86.453689,0
703.57,86.453689,0
703.948611,86.453689,0
704.339167,86.453689,0
704.566389,86.453689,0
705.015833,86.453689,0
705.335833,86.453689,0
705.573056,86.453689,0
705.927778,86.453689,0
706.305278,86.453689,0
707.006667,86.453689,0
707.375,86.453689,0
707.951111,86.453689,0
708.296667,86.453689,0
708.533333,86.453689,0
708.888056,86.453689,0
709.293056,86.453689,0
709.581111,86.453689,0
709.928333,86.453689,0
710.579722,86.453689,0
710.9325,86.453689,0
711.276111,87.421527,0
712.145278,87.421527,0
712.587778,87.421527,0
712.993889,87.421527,0
713.335833,87.421527,0
713.580833,87.421527,0
713.971667,87.421527,0
714.341667,87.421527,0
714.571667,87.421527,0
714.992778,87.421527,0
715.378333,87.421527,0
715.966944,87.421527,0
716.295833,87.421527,0
716.549167,87.421527,0
716.924722,87.421527,0
717.334167,87.421527,0
717.584722,87.421527,0
717.981667,87.421527,0
718.3,87.421527,0
718.524167,87.421527,0
718.946944,87.421527,0
719.311389,87.421527,0
719.571111,87.421527,0
719.952222,87.421527,0
720.286389,87.421527,0
720.543611,87.421527,0
720.941111,88.389366,0
721.290833,88.389366,0
721.557222,88.389366,0
721.953333,88.389366,0
722.315833,88.389366,0
722.565278,88.389366,0
723.002778,88.389366,0
723.258611,88.389366,0
724.191111,88.389366,0
724.905278,87.421527,0
725.332222,87.421527,0
725.595556,87.421527,0
725.931389,87.421527,0
726.322222,87.421527,0
726.564444,87.421527,0
726.929167,87.421527,0
727.2975,87.421527,0
727.929444,87.421527,0
728.313056,87.421527,0
728.904722,87.421527,0
729.255833,87.421527,0
729.540278,87.421527,0
729.972778,87.421527,0
730.344167,87.421527,0
730.571667,87.421527,0
730.963333,87.421527,0
731.628333,86.453689,0
732.966944,86.453689,0
733.346111,86.453689,0
733.582778,86.453689,0
733.978333,86.453689,0
734.588056,86.453689,0
734.981389,86.453689,0
735.286111,86.453689,0
736.178889,86.453689,0
736.569722,86.453689,0
736.965278,86.453689,0
737.344444,86.453689,0
737.559722,86.453689,0
737.969722,86.453689,0
738.327778,86.453689,0
738.562222,86.453689,0
738.930556,86.453689,0
739.305556,86.453689,0
739.562778,86.453689,0
740.333333,86.453689,0
740.563889,86.453689,0
740.922222,86.453689,0
741.355833,86.453689,0
741.6425,86.453689,0
742.095833,86.453689,0
742.136389,86.453689,0
742.317778,86.453689,0
742.585,86.453689,0
742.9475,86.453689,0
743.403611,86.453689,0
743.413611,86.453689,0
743.975833,86.453689,0
744.346111,86.453689,0
744.575278,86.453689,0
744.957222,86.453689,0
745.353333,86.453689,0
745.585556,86.453689,0
746.001111,86.453689,0
746.341667,86.453689,0
746.582778,86.453689,0
746.974722,86.453689,0
747.313889,86.453689,0
748.226389,86.453689,0
748.606944,86.453689,0
749.345,86.453689,0
749.573611,86.453689,0
749.951667,86.453689,0
750.356667,86.453689,0
750.611389,86.453689,0
750.990833,86.453689,0
751.358889,86.453689,0
751.583333,86.453689,0
752.007778,86.453689,0
752.372778,86.453689,0
752.610833,86.453689,0
753.030278,86.453689,0
753.3625,86.453689,0
753.604722,86.453689,0
753.975556,86.453689,0
754.368611,86.453689,0
754.573611,86.453689,0
754.974722,86.453689,0
755.336667,86.453689,0
755.614444,86.453689,0
755.945278,86.453689,0
756.32,86.453689,0
756.606111,86.453689,0
756.961389,86.453689,0
757.335833,86.453689,0
757.967222,86.453689,0
758.584167,86.453689,0
759.016389,86.453689,0
759.286389,86.453689,0
760.222222,86.453689,0
760.576389,86.453689,0
760.934722,86.453689,0
761.335,86.453689,0
761.590833,86.453689,0
761.924167,86.453689,0
762.323056,86.453689,0
762.573889,86.453689,0
762.960556,86.453689,0
763.34,86.453689,0
763.591667,86.453689,0
764.32,86.453689,0
764.562222,86.453689,0
765.352778,86.453689,0
765.587778,86.453689,0
765.938889,86.453689,0
766.331667,86.453689,0
766.587778,86.453689,0
766.999167,86.453689,0
767.370833,86.453689,0
767.599444,86.453689,0
767.95,86.453689,0
768.363333,86.453689,0
768.618611,86.453689,0
768.9725,86.453689,0
769.590556,86.453689,0
769.987222,86.453689,0
770.392222,86.453689,0
770.623333,86.453689,0
771.001944,86.453689,0
771.325833,86.453689,0
772.244444,86.453689,0
772.615,86.453689,0
772.984167,86.453689,0
773.344444,86.453689,0
773.952222,86.453689,0
774.350833,86.453689,0
774.639167,86.453689,0
774.968889,86.453689,0
775.578889,86.453689,0
776.3475,86.453689,0
776.612778,86.453689,0
777.091111,86.453689,0
777.362778,86.453689,0
777.451111,86.453689,0
777.844444,86.453689,0
778.217778,86.453689,0
778.956667,86.453689,0
778.961389,86.453689,0
779.263611,86.453689,0
779.487778,86.453689,0
779.854444,86.453689,0
780.238056,86.453689,0
780.251111,86.453689,0
780.508889,86.453689,0
780.872222,86.453689,0
781.275833,86.453689,0
781.528611,86.453689,0
781.921944,86.453689,0
782.503889,86.453689,0
782.907222,86.453689,0
783.513333,86.453689,0
783.925,86.453689,0
784.268611,86.453689,0
784.505278,86.453689,0
784.8825,86.453689,0
785.314167,86.453689,0
786.223333,86.453689,0
786.496389,86.453689,0
786.833889,86.453689,0
787.246667,86.453689,0
787.515278,86.453689,0
787.874167,86.453689,0
788.233611,86.453689,0
788.495,86.453689,0
788.892778,86.453689,0
789.288056,86.453689,0
789.530556,86.453689,0
789.928333,86.453689,0
790.288056,86.453689,0
790.526389,86.453689,0
790.816667,86.453689,0
791.605278,86.453689,0
792.092778,86.453689,0
792.506389,86.453689,0
792.8775,86.453689,0
793.275,86.453689,0
793.5225,86.453689,0
793.883056,86.453689,0
794.240278,86.453689,0
794.481111,86.453689,0
794.833056,86.453689,0
