time,pressure,class
50.3,306.270041,0
50.733333,306.289397,0
50.75,306.289397,0
51.166667,306.260362,0
51.6,306.279719,0
52.05,306.308754,0
52.483333,306.289397,0
52.916667,306.299076,0
52.933333,306.299076,0
53.366667,306.289397,0
53.8,306.279719,0
54.233333,306.299076,0
54.65,306.299076,0
55.1,306.318433,0
55.533333,306.299076,0
55.966667,306.289397,0
55.983333,306.289397,0
56.35,306.308754,0
56.783333,306.279719,0
56.8,306.279719,0
57.216667,306.270041,0
57.233333,306.270041,0
57.683333,306.299076,0
57.716667,306.299076,0
58.133333,306.289397,0
58.15,306.289397,0
58.583333,306.308754,0
59.016667,306.289397,0
59.05,306.289397,0
59.466667,306.299076,0
59.483333,306.299076,0
59.916667,306.308754,0
60.35,306.289397,0
60.366667,306.289397,0
60.816667,306.289397,0
61.25,306.289397,0
61.733333,306.279719,0
62.183333,306.299076,0
62.2,306.299076,0
62.633333,306.308754,0
62.65,306.308754,0
63.1,306.318433,0
63.55,306.289397,0
63.566667,306.289397,0
64.016667,306.299076,0
64.033333,306.299076,0
64.466667,306.308754,0
64.483333,306.308754,0
64.916667,306.318433,0
64.933333,306.318433,0
65.366667,306.337789,0
65.383333,306.337789,0
65.816667,306.289397,0
65.833333,306.289397,0
66.133333,306.299076,0
66.566667,306.289397,0
66.583333,306.289397,0
67.133333,306.289397,0
67.15,306.289397,0
67.566667,306.318433,0
67.583333,306.318433,0
68.183333,306.318433,0
68.2,306.318433,0
68.616667,306.299076,0
69.083333,306.337789,0
69.1,306.337789,0
69.5,306.318433,0
69.516667,306.318433,0
69.933333,306.308754,0
69.95,306.308754,0
70.366667,306.318433,0
70.4,306.318433,0
70.833333,306.328111,0
70.85,306.328111,0
71.266667,306.328111,0
71.283333,306.328111,0
71.75,306.318433,0
71.766667,306.318433,0
72.183333,306.357146,0
72.2,306.357146,0
72.6,306.328111,0
73.083333,306.337789,0
73.1,306.337789,0
73.516667,306.337789,0
73.533333,306.337789,0
73.966667,306.328111,0
73.983333,306.328111,0
74.4,306.308754,0
74.416667,306.308754,0
74.85,306.357146,0
75.266667,306.357146,0
75.283333,306.357146,0
75.716667,306.357146,0
76.15,306.347468,0
76.166667,306.347468,0
76.583333,306.347468,0
77.033333,306.366824,0
77.05,306.366824,0
77.466667,306.39586,0
77.916667,306.366824,0
78.266667,306.347468,0
78.283333,306.347468,0
78.7,306.366824,0
79.133333,306.357146,0
79.566667,306.357146,0
80.016667,306.376503,0
80.45,306.366824,0
80.883333,306.347468,0
81.333333,306.328111,0
81.8,306.376503,0
82.25,306.337789,0
82.716667,306.347468,0
83.166667,306.357146,0
83.616667,306.366824,0
84.066667,306.366824,0
84.5,306.357146,0
84.966667,306.347468,0
85.4,306.347468,0
85.85,306.366824,0
86.633333,306.386181,0
87.066667,306.376503,0
87.383333,306.386181,0
88.283333,306.347468,0
88.783333,306.366824,0
89.25,306.357146,0
89.733333,306.357146,0
90.2,306.357146,0
90.633333,306.347468,0
91.116667,306.357146,0
91.516667,306.347468,0
91.55,306.347468,0
92.2,306.347468,0
92.633333,306.347468,0
92.65,306.347468,0
93.083333,306.386181,0
93.533333,306.376503,0
94.0,306.386181,0
94.433333,306.39586,0
94.933333,306.39586,0
95.383333,306.386181,0
95.85,306.376503,0
96.283333,306.376503,0
96.75,306.366824,0
97.183333,306.39586,0
97.616667,306.386181,0
98.083333,306.366824,0
98.516667,306.386181,0
98.983333,306.415216,0
99.0,306.415216,0
99.416667,306.366824,0
99.883333,306.357146,0
100.333333,306.357146,0
100.35,306.357146,0
100.8,306.386181,0
100.816667,306.386181,0
101.25,306.376503,0
101.7,306.376503,0
101.733333,306.376503,0
102.15,306.405538,0
102.166667,306.405538,0
102.6,306.405538,0
103.066667,306.366824,0
103.083333,306.366824,0
103.516667,306.376503,0
103.85,306.386181,0
104.3,306.39586,0
104.85,306.366824,0
105.35,306.39586,0
105.833333,306.39586,0
106.283333,306.386181,0
106.3,306.386181,0
106.7,306.376503,0
107.133333,306.39586,0
107.583333,306.386181,0
108.066667,306.289397,0
108.866667,292.875153,0
108.883333,292.875153,0
109.433333,286.371277,0
109.45,286.371277,0
109.816667,283.496796,0
109.833333,283.496796,0
110.15,280.815882,0
110.166667,280.815882,0
110.466667,277.786547,0
110.816667,275.231453,0
110.833333,275.231453,0
111.216667,273.005424,0
111.233333,273.005424,0
111.716667,273.005424,0
111.933333,269.995445,0
112.233333,269.06632,0
112.566667,268.263014,0
113.0,267.411316,0
113.016667,267.411316,0
113.533333,266.675759,0
113.55,266.675759,0
114.0,266.191839,0
114.016667,266.191839,0
114.45,265.862774,0
114.466667,265.862774,0
114.933333,265.630493,0
114.95,265.630493,0
115.516667,265.398211,0
115.55,265.398211,0
115.983333,265.282071,0
116.016667,265.282071,0
116.45,265.16593,0
116.466667,265.16593,0
116.933333,269.840591,0
116.95,269.840591,0
117.25,269.840591,0
117.383333,266.375729,0
117.416667,266.375729,0
117.866667,264.517478,0
117.883333,264.517478,0
118.35,263.239931,0
118.366667,263.239931,0
118.833333,261.836565,0
118.85,261.836565,0
119.3,260.820334,0
119.783333,259.40729,0
119.8,259.40729,0
120.216667,258.516878,0
120.233333,258.516878,0
120.683333,257.936175,0
120.716667,257.936175,0
121.083333,257.72325,0
121.5,257.558718,0
121.516667,257.558718,0
121.983333,257.413542,0
122.0,257.413542,0
122.4,257.258688,0
122.433333,257.258688,0
122.866667,257.074798,0
122.883333,257.074798,0
123.316667,256.919944,0
123.333333,256.919944,0
123.8,256.774768,0
123.816667,256.774768,0
124.266667,256.629593,0
124.283333,256.629593,0
124.75,256.484417,0
124.766667,256.484417,0
125.183333,256.368276,0
125.666667,256.232779,0
126.116667,256.145673,0
126.583333,256.039211,0
127.05,256.000497,0
127.516667,255.913392,0
127.533333,255.913392,0
128.0,255.797251,0
128.033333,255.797251,0
128.483333,255.710146,0
128.516667,255.710146,0
128.983333,255.613362,0
129.0,255.613362,0
129.45,255.497221,0
129.466667,255.497221,0
129.916667,255.381081,0
129.933333,255.381081,0
130.366667,255.293975,0
130.383333,255.293975,0
131.316667,255.158478,0
131.8,255.061694,0
131.816667,255.061694,0
132.266667,255.003624,0
132.75,254.945553,0
133.216667,254.887483,0
133.233333,254.887483,0
133.716667,254.839091,0
134.183333,254.829413,0
134.2,254.829413,0
134.65,254.848769,0
135.116667,254.955232,0
135.583333,254.190639,0
135.6,254.190639,0
136.066667,253.184087,0
136.083333,253.184087,0
136.516667,252.5066,0
136.533333,252.5066,0
136.983333,251.983967,0
137.433333,251.587153,0
137.45,251.587153,0
137.7,251.587153,0
137.916667,251.267766,0
137.933333,251.267766,0
138.366667,250.938701,0
138.383333,250.938701,0
138.85,250.677385,0
138.866667,250.677385,0
139.566667,250.299927,0
139.583333,250.299927,0
139.95,250.193465,0
139.966667,250.193465,0
140.416667,250.077325,0
140.433333,250.077325,0
140.883333,250.038611,0
140.9,250.038611,0
141.35,249.980541,0
141.833333,249.912792,0
141.85,249.912792,0
142.283333,249.8644,0
142.3,249.8644,0
142.766667,249.796651,0
142.783333,249.796651,0
143.233333,249.738581,0
143.25,249.738581,0
143.733333,249.661154,0
143.75,249.661154,0
144.183333,249.62244,0
144.2,249.62244,0
144.633333,249.56437,0
145.1,249.486943,0
145.55,249.409516,0
146.05,249.32241,0
146.516667,249.26434,0
146.983333,249.177235,0
147.466667,249.080451,0
147.9,249.012702,0
148.35,248.96431,0
148.833333,248.877205,0
149.3,248.838491,0
149.783333,248.761064,0
150.233333,248.770742,0
150.25,248.770742,0
150.7,248.673958,0
150.716667,248.673958,0
151.15,248.673958,0
151.166667,248.673958,0
151.6,248.615888,0
151.616667,248.615888,0
152.016667,248.615888,0
152.466667,248.519104,0
152.483333,248.519104,0
152.966667,248.490069,0
153.416667,248.42232,0
153.916667,248.451355,0
154.416667,248.36425,0
154.433333,248.36425,0
154.95,248.325536,0
154.966667,248.325536,0
155.433333,248.257788,0
155.45,248.257788,0
156.0,248.228753,0
156.016667,248.228753,0
156.466667,248.190039,0
156.483333,248.190039,0
156.983333,248.12229,0
157.0,248.12229,0
157.516667,248.112612,0
157.533333,248.112612,0
157.983333,248.073898,0
158.0,248.073898,0
158.466667,247.986793,0
158.483333,247.986793,0
159.066667,247.899687,0
159.083333,247.899687,0
159.616667,247.773868,0
159.633333,247.773868,0
160.1,247.667406,0
160.116667,247.667406,0
160.6,247.667406,0
160.616667,247.667406,0
161.133333,247.551265,0
161.15,247.551265,0
161.716667,247.541587,0
161.733333,247.541587,0
162.166667,247.580301,0
162.183333,247.580301,0
162.6,247.648049,0
162.616667,247.648049,0
163.083333,247.70612,0
163.1,247.70612,0
163.633333,247.76419,0
163.65,247.76419,0
164.2,247.677085,0
164.216667,247.677085,0
164.666667,247.619014,0
164.683333,247.619014,0
165.133333,247.580301,0
165.15,247.580301,0
165.6,247.560944,0
165.616667,247.560944,0
166.083333,247.531909,0
166.1,247.531909,0
166.55,247.531909,0
166.566667,247.531909,0
167.033333,247.444803,0
167.05,247.444803,0
167.45,247.377055,0
167.916667,247.251235,0
167.933333,247.251235,0
168.4,247.10606,0
168.416667,247.10606,0
168.916667,246.960884,0
168.933333,246.960884,0
169.383333,246.776995,0
169.4,246.776995,0
169.833333,246.62214,0
169.85,246.62214,0
170.3,246.467286,0
170.316667,246.467286,0
170.766667,246.351145,0
170.783333,246.351145,0
171.15,246.225326,0
171.166667,246.225326,0
171.616667,246.099507,0
171.633333,246.099507,0
172.083333,245.983367,0
172.1,245.983367,0
172.466667,245.828513,0
172.933333,245.702694,0
172.95,245.702694,0
173.366667,245.538161,0
173.383333,245.538161,0
173.833333,245.402664,0
173.85,245.402664,0
174.283333,245.238131,0
174.3,245.238131,0
174.733333,245.054242,0
175.183333,244.880031,0
175.2,244.880031,0
175.6,244.734855,0
175.616667,244.734855,0
176.066667,244.570322,0
176.083333,244.570322,0
176.55,244.40579,0
176.566667,244.40579,0
177.1,244.260614,0
177.116667,244.260614,0
177.583333,244.144473,0
177.6,244.144473,0
178.1,243.960584,0
178.116667,243.960584,0
178.583333,243.931549,0
178.6,243.931549,0
179.116667,243.815408,0
179.133333,243.815408,0
179.633333,243.80573,0
179.65,243.80573,0
180.2,243.689589,0
180.216667,243.689589,0
180.683333,243.650875,0
180.7,243.650875,0
181.15,243.602484,0
181.166667,243.602484,0
181.683333,243.525056,0
181.7,243.525056,0
182.2,243.534735,0
182.7,243.466986,0
182.716667,243.466986,0
183.166667,243.534735,0
183.183333,243.534735,0
183.6,243.457308,0
183.616667,243.457308,0
184.1,243.466986,0
184.116667,243.466986,0
184.566667,243.457308,0
184.583333,243.457308,0
185.033333,243.437951,0
185.05,243.437951,0
185.516667,243.457308,0
185.533333,243.457308,0
186.0,243.428273,0
186.333333,243.496021,0
186.35,243.496021,0
186.8,243.466986,0
186.816667,243.466986,0
187.516667,243.466986,0
187.55,243.466986,0
187.916667,243.457308,0
188.366667,243.447629,0
188.383333,243.447629,0
188.833333,243.418594,0
188.85,243.418594,0
189.283333,243.428273,0
189.3,243.428273,0
189.766667,243.428273,0
189.783333,243.428273,0
190.216667,243.428273,0
190.233333,243.457308,0
190.25,243.457308,0
190.716667,243.496021,0
190.733333,243.496021,0
191.166667,243.476664,0
191.633333,243.496021,0
191.65,243.496021,0
192.116667,243.496021,0
192.133333,243.496021,0
192.583333,243.515378,0
192.6,243.515378,0
193.066667,243.5057,0
193.533333,243.515378,0
193.55,243.515378,0
194.0,243.534735,0
194.45,243.525056,0
194.466667,243.525056,0
195.016667,243.5057,0
195.033333,243.5057,0
195.466667,243.486343,0
195.483333,243.486343,0
195.933333,243.466986,0
195.95,243.466986,0
196.383333,243.496021,0
196.4,243.496021,0
196.933333,243.496021,0
196.95,243.496021,0
197.4,243.554092,0
197.416667,243.554092,0
197.883333,243.592805,0
197.9,243.592805,0
198.333333,243.62184,0
198.35,243.62184,0
198.816667,243.602484,0
198.833333,243.602484,0
199.266667,243.602484,0
199.283333,243.602484,0
199.733333,243.554092,0
199.75,243.554092,0
200.2,243.515378,0
200.65,243.437951,0
200.666667,243.437951,0
201.116667,243.428273,0
201.133333,243.428273,0
201.583333,243.399237,0
201.6,243.399237,0
202.05,243.389559,0
202.066667,243.389559,0
202.5,243.379881,0
203.0,243.341167,0
203.016667,243.341167,0
203.5,243.292775,0
203.516667,243.292775,0
204.016667,243.254062,0
204.033333,243.254062,0
204.5,243.186313,0
204.516667,243.186313,0
205.083333,243.20567,0
205.1,243.20567,0
205.616667,243.147599,0
205.633333,243.147599,0
206.133333,243.118564,0
206.15,243.118564,0
206.85,243.070172,0
206.866667,243.070172,0
207.316667,243.089529,0
207.333333,243.089529,0
207.433333,243.089529,0
207.45,243.070172,0
207.783333,243.050815,0
207.8,243.050815,0
208.266667,243.050815,0
208.283333,243.050815,0
208.766667,242.992745,0
208.783333,242.992745,0
209.216667,243.012102,0
209.233333,243.012102,0
209.7,243.002423,0
209.716667,243.002423,0
210.183333,242.934675,0
210.2,242.934675,0
210.633333,242.90564,0
210.65,242.90564,0
211.1,242.886283,0
211.116667,242.886283,0
211.55,242.828213,0
211.566667,242.828213,0
212.183333,242.799177,0
212.2,242.799177,0
212.633333,242.770142,0
212.65,242.770142,0
213.083333,242.72175,0
213.1,242.72175,0
213.55,242.683037,0
213.566667,242.683037,0
214.0,242.654002,0
214.466667,242.60561,0
214.483333,242.60561,0
214.933333,242.60561,0
214.95,242.60561,0
215.4,242.566896,0
215.416667,242.566896,0
215.866667,242.537861,0
215.883333,242.537861,0
216.316667,242.518504,0
216.766667,242.518504,0
216.783333,242.518504,0
217.233333,242.489469,0
217.25,242.489469,0
217.7,242.470112,0
217.716667,242.470112,0
218.15,242.460434,0
218.166667,242.460434,0
218.583333,242.489469,0
218.6,242.489469,0
219.066667,242.470112,0
219.083333,242.470112,0
219.5,242.479791,0
219.966667,242.460434,0
219.983333,242.460434,0
220.45,242.441077,0
220.466667,242.441077,0
220.916667,242.373328,0
220.933333,242.373328,0
221.366667,242.324936,0
221.383333,242.324936,0
221.833333,242.266866,0
221.85,242.266866,0
222.283333,242.218474,0
222.3,242.218474,0
222.75,242.247509,0
222.766667,242.247509,0
223.2,242.228153,0
223.216667,242.228153,0
223.65,242.218474,0
223.666667,242.218474,0
224.1,242.218474,0
224.116667,242.218474,0
224.55,242.189439,0
224.566667,242.189439,0
225.016667,242.160404,0
225.516667,242.112012,0
225.533333,242.112012,0
226.0,242.141047,0
226.45,241.531309,0
226.466667,241.531309,0
226.933333,240.457008,0
226.95,240.457008,0
227.383333,239.653702,0
227.4,239.653702,0
227.85,239.034285,0
227.866667,239.034285,0
228.316667,238.560044,0
228.333333,238.560044,0
229.233333,237.979341,0
229.716667,237.776094,0
229.733333,237.776094,0
230.183333,237.592205,0
230.2,237.592205,0
230.65,237.437351,0
230.666667,237.437351,0
231.133333,237.340567,0
231.15,237.340567,0
231.583333,237.224426,0
232.066667,237.127642,0
232.083333,237.127642,0
232.516667,237.088929,0
232.533333,237.088929,0
233.0,237.001823,0
233.433333,236.953432,0
233.45,236.953432,0
233.916667,236.846969,0
234.366667,236.779221,0
234.383333,236.779221,0
234.833333,236.372728,0
234.85,236.372728,0
235.516667,236.440477,0
235.533333,236.440477,0
235.916667,236.634045,0
236.383333,237.001823,0
236.4,237.001823,0
236.866667,237.330889,0
236.883333,237.330889,0
237.333333,237.582527,0
237.8,237.727702,0
237.816667,237.727702,0
238.233333,237.824486,0
238.25,237.824486,0
238.7,237.892235,0
238.716667,237.892235,0
239.583333,237.969662,0
239.6,237.969662,0
240.066667,237.969662,0
240.533333,237.969662,0
240.55,237.969662,0
241.016667,237.969662,0
241.45,237.950305,0
241.466667,237.950305,0
241.916667,237.882557,0
241.933333,237.882557,0
242.366667,237.843843,0
242.383333,237.843843,0
242.833333,237.756738,0
242.85,237.756738,0
243.283333,237.688989,0
243.3,237.688989,0
243.75,237.630919,0
244.2,237.553492,0
244.216667,237.553492,0
244.65,237.456708,0
244.666667,237.456708,0
245.116667,237.408316,0
245.133333,237.408316,0
245.566667,237.359924,0
246.033333,237.330889,0
246.05,237.330889,0
246.483333,237.282497,0
246.966667,237.176034,0
246.983333,237.176034,0
247.416667,237.156678,0
247.433333,237.156678,0
247.883333,236.992145,0
247.9,236.992145,0
248.333333,236.972788,0
248.35,236.972788,0
248.783333,236.856648,0
248.8,236.856648,0
249.233333,236.740507,0
249.25,236.740507,0
249.7,236.66308,0
249.716667,236.66308,0
250.166667,236.479191,0
251.016667,236.30498,0
251.033333,236.30498,0
251.483333,236.179161,0
251.5,236.179161,0
251.966667,236.227552,0
251.983333,236.227552,0
252.433333,236.092055,0
252.45,236.092055,0
252.9,235.908166,0
252.916667,235.908166,0
253.366667,235.714598,0
253.383333,235.714598,0
253.833333,235.598457,0
253.85,235.598457,0
254.283333,235.617814,0
254.3,235.617814,0
254.766667,235.772668,0
254.783333,235.772668,0
255.233333,235.637171,0
255.25,235.637171,0
255.7,235.511352,0
255.716667,235.511352,0
256.15,235.317784,0
256.166667,235.317784,0
256.616667,235.211322,0
256.633333,235.211322,0
257.083333,235.085503,0
257.1,235.085503,0
258.883333,235.027432,0
258.9,235.027432,0
259.533333,234.882257,0
259.55,234.882257,0
259.966667,234.746759,0
260.416667,234.737081,0
260.433333,234.737081,0
260.9,234.601583,0
260.916667,234.601583,0
261.366667,234.485443,0
261.383333,234.485443,0
261.833333,234.359624,0
261.85,234.359624,0
262.3,234.156378,0
262.316667,234.156378,0
262.766667,233.933775,0
262.783333,233.933775,0
263.216667,233.769242,0
263.233333,233.769242,0
263.683333,233.682137,0
263.7,233.682137,0
264.15,233.546639,0
264.166667,233.546639,0
264.6,233.498247,0
264.616667,233.498247,0
265.066667,233.353071,0
265.083333,233.353071,0
265.25,233.295001,0
265.483333,233.275644,0
265.95,233.169182,0
265.966667,233.169182,0
266.416667,233.043363,0
266.433333,233.043363,0
266.983333,232.888509,0
267.0,232.888509,0
267.45,232.772368,0
267.466667,232.772368,0
267.916667,232.627192,0
267.933333,232.627192,0
268.333333,232.423946,0
268.35,232.423946,0
268.8,232.336841,0
268.816667,232.336841,0
269.25,232.191665,0
269.266667,232.191665,0
269.716667,232.075524,0
269.733333,232.075524,0
270.166667,231.949705,0
270.183333,231.949705,0
270.733333,231.814208,0
270.75,231.814208,0
271.166667,231.62064,0
271.183333,231.62064,0
271.616667,231.514178,0
271.633333,231.514178,0
272.083333,231.388359,0
272.1,231.388359,0
272.533333,231.26254,0
272.55,231.26254,0
273.0,231.165756,0
273.383333,231.039937,0
273.833333,230.952831,0
273.85,230.952831,0
274.283333,230.827012,0
274.3,230.827012,0
274.75,230.701193,0
274.766667,230.701193,0
275.2,230.594731,0
275.216667,230.594731,0
275.65,230.459234,0
275.666667,230.459234,0
276.116667,230.36245,0
276.133333,230.36245,0
276.566667,230.255988,0
276.583333,230.255988,0
277.216667,230.12049,0
277.233333,230.12049,0
277.766667,229.984993,0
277.783333,229.984993,0
278.233333,229.859174,0
278.25,229.859174,0
278.7,229.723676,0
278.733333,229.723676,0
279.166667,229.646249,0
279.183333,229.646249,0
279.65,229.46236,0
279.666667,229.46236,0
280.133333,229.384933,0
280.15,229.384933,0
280.6,229.297827,0
280.616667,229.297827,0
281.066667,229.259114,0
281.083333,229.259114,0
281.5,229.123616,0
281.966667,229.104259,0
281.983333,229.104259,0
282.433333,229.007476,0
282.45,229.007476,0
282.916667,228.910692,0
282.933333,228.910692,0
283.633333,228.842943,0
283.65,228.842943,0
283.666667,228.842943,0
284.133333,228.794551,0
284.15,228.794551,0
284.6,228.726802,0
284.616667,228.726802,0
285.1,228.639697,0
285.116667,228.639697,0
285.55,228.581627,0
285.566667,228.581627,0
286.016667,228.523556,0
286.033333,228.523556,0
286.466667,228.494521,0
286.95,228.426772,0
286.966667,228.426772,0
287.433333,228.37838,0
287.45,228.37838,0
287.916667,228.32031,0
287.933333,228.32031,0
288.366667,228.271918,0
288.383333,228.271918,0
288.833333,228.252561,0
288.85,228.252561,0
289.266667,228.204169,0
289.283333,228.204169,0
289.75,228.213848,0
290.2,228.175134,0
290.216667,228.175134,0
290.683333,228.146099,0
290.7,228.146099,0
291.15,228.097707,0
291.166667,228.097707,0
291.616667,228.07835,0
292.116667,228.07835,0
292.583333,228.029959,0
293.1,228.068672,0
293.55,228.029959,0
294.05,228.010602,0
294.5,227.981567,0
294.966667,227.923496,0
295.433333,227.913818,0
295.45,227.913818,0
295.9,227.826712,0
295.916667,227.826712,0
296.366667,227.787999,0
296.383333,227.787999,0
296.85,227.758964,0
296.866667,227.758964,0
297.3,227.700893,0
297.766667,227.681537,0
297.783333,227.681537,0
298.05,227.681537,0
298.066667,227.642823,0
298.216667,227.633145,0
298.233333,227.633145,0
298.683333,227.633145,0
298.7,227.633145,0
299.133333,227.546039,0
299.15,227.546039,0
299.583333,227.536361,0
299.6,227.536361,0
300.05,227.517004,0
300.5,227.47829,0
300.95,227.449255,0
300.966667,227.449255,0
301.4,227.400863,0
301.416667,227.400863,0
301.883333,227.352471,0
302.316667,227.333115,0
302.333333,227.333115,0
302.783333,227.275044,0
302.8,227.275044,0
303.216667,227.216974,0
303.233333,227.216974,0
303.666667,227.216974,0
303.683333,227.216974,0
304.133333,227.158904,0
304.15,227.158904,0
304.583333,227.149225,0
304.6,227.149225,0
305.0,227.110512,0
305.45,227.023406,0
305.466667,227.023406,0
305.916667,227.013728,0
305.933333,227.013728,0
306.35,226.965336,0
306.366667,226.965336,0
306.833333,226.936301,0
306.85,226.936301,0
307.55,226.887909,0
307.566667,226.887909,0
307.916667,226.868552,0
307.933333,226.868552,0
308.383333,226.839517,0
308.4,226.839517,0
308.983333,226.771768,0
309.0,226.771768,0
309.433333,226.704019,0
309.45,226.704019,0
309.916667,226.655628,0
309.933333,226.655628,0
310.366667,226.607236,0
310.383333,226.607236,0
310.833333,226.587879,0
310.85,226.587879,0
311.3,226.52013,0
311.316667,226.52013,0
311.783333,226.500773,0
311.8,226.500773,0
312.283333,226.433025,0
312.3,226.433025,0
312.783333,226.403989,0
312.8,226.403989,0
313.233333,226.374954,0
313.25,226.374954,0
313.716667,226.316884,0
313.75,226.316884,0
314.183333,226.268492,0
314.2,226.268492,0
314.633333,226.258814,0
314.65,226.258814,0
315.1,226.229778,0
315.116667,226.229778,0
315.533333,226.200743,0
316.033333,226.132995,0
316.05,226.132995,0
316.466667,226.123316,0
316.483333,226.123316,0
316.933333,226.084603,0
316.95,226.084603,0
317.383333,226.065246,0
317.4,226.065246,0
317.85,226.084603,0
317.866667,226.084603,0
318.3,226.026532,0
318.316667,226.026532,0
318.766667,226.016854,0
318.783333,226.016854,0
319.216667,225.97814,0
319.233333,225.97814,0
319.766667,225.949105,0
319.783333,225.949105,0
320.3,225.891035,0
320.316667,225.891035,0
320.783333,225.842643,0
320.8,225.842643,0
321.233333,225.803929,0
321.25,225.803929,0
321.7,225.765216,0
321.716667,225.765216,0
322.15,225.716824,0
322.166667,225.716824,0
322.533333,225.67811,0
323.016667,225.649075,0
323.033333,225.649075,0
323.5,225.62004,0
323.516667,225.62004,0
323.983333,225.571648,0
324.0,225.571648,0
324.45,225.552291,0
324.466667,225.552291,0
324.95,225.552291,0
324.966667,225.552291,0
325.416667,225.532935,0
325.433333,225.532935,0
325.916667,225.513578,0
325.933333,225.513578,0
326.4,225.474864,0
326.416667,225.474864,0
326.866667,225.494221,0
326.883333,225.494221,0
327.316667,225.484543,0
327.333333,225.484543,0
327.733333,225.503899,0
327.75,225.503899,0
328.183333,225.455508,0
328.2,225.455508,0
328.65,225.426472,0
328.666667,225.426472,0
329.116667,225.387759,0
329.133333,225.387759,0
329.566667,225.339367,0
329.583333,225.339367,0
330.05,225.281297,0
330.516667,225.223226,0
330.533333,225.223226,0
330.983333,225.184513,0
331.0,225.184513,0
331.566667,225.145799,0
331.583333,225.145799,0
332.066667,225.087729,0
332.083333,225.087729,0
332.533333,225.01998,0
333.0,224.952231,0
333.016667,224.952231,0
333.466667,224.894161,0
333.483333,224.894161,0
333.9,224.855448,0
333.916667,224.855448,0
334.366667,224.816734,0
334.383333,224.816734,0
334.833333,224.768342,0
334.85,224.768342,0
335.3,224.748985,0
335.766667,224.700593,0
335.783333,224.700593,0
336.216667,224.66188,0
336.233333,224.66188,0
336.7,224.652201,0
336.716667,224.652201,0
337.15,224.623166,0
337.166667,224.623166,0
337.616667,224.613488,0
337.633333,224.613488,0
338.1,224.603809,0
338.116667,224.603809,0
338.55,224.584453,0
339.033333,224.536061,0
339.5,224.497347,0
339.516667,224.497347,0
339.95,224.458634,0
339.966667,224.458634,0
340.366667,224.448955,0
340.383333,224.448955,0
340.816667,224.390885,0
340.833333,224.390885,0
